Cation,Anion,Gases,T/K,P/bar,ARD,Fugacity/bar,Vapor pressure/bar,Solubility,Molecular weight(g/mol),Melting point(C),Boiling point,Critical Temperature,Critical pressure,Critical volume(m3/kg),Flash point
[EMIM],[Tf2N],CO2,323.39,13.45,0.018391705,12.77154509,111.9250258,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,16.45,0.027483925,15.53371909,137.4044002,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.25,19.57,0.065144495,18.40079764,169.6448118,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.23,26.8,0.163931046,25.00517878,258.7580706,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,7.18,0.077887741,6.925555468,64.36423618,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,8.3,0.051693309,7.978431711,72.10120469,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,10.73,0.021149031,10.24828965,89.89425296,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,13.41,0.016301937,12.73387546,111.3578312,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,16.34,0.033610676,15.43585825,137.4044002,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,19.53,0.065044905,18.36438102,169.291037,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,22.97,0.110189857,21.51238794,208.769816,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,26.66,0.166603693,24.88232553,258.3125063,0.221,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,293.24,11.3,0.016716413,10.63612437,57.4294135,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.5,12.95,0.007535113,12.12874691,64.88294395,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.41,14.62,0.002230861,13.6294447,72.5233503,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.32,18.68,0.015679165,17.23078778,90.22626763,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.13,22.92,0.003112648,20.9578246,111.3106836,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.17,27.58,0.028368822,25.02568758,137.4618555,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.27,32.87,0.067399798,29.60473632,169.7156574,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.16,38.5,0.116325526,34.45366778,208.8138452,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.19,44.08,0.18470711,39.28763731,258.5351806,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,12.84,0.007728382,12.02944042,64.36423618,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,14.53,0.002330404,13.54875828,72.10120469,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,18.61,0.015772191,17.16895427,89.89425296,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,22.93,0.003104617,20.9665338,111.3578312,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,27.57,0.028299876,25.01700258,137.4044002,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,32.8,0.066960547,29.54457552,169.291037,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,38.49,0.116352705,34.44534364,208.769816,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,44.06,0.184369186,39.2700692,258.3125063,0.327,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,293.5,16.88,0.022349247,15.40798787,57.78109597,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.55,19.45,0.039129108,17.60590967,64.95731833,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.48,21.85,0.038773527,19.64921476,72.63735106,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.32,27.45,0.035838852,24.3382595,90.22626763,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.1,33.65,0.018238546,29.44944849,111.2399963,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.23,40.54,0.018279575,35.07378042,137.6343607,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.3,48.36,0.059947788,41.37269896,169.8219824,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.02,55.65,0.122091706,47.29261763,208.1983436,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.17,64.36,0.186563077,54.30266886,258.4238165,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,19.15,0.033703004,17.35406699,64.36423618,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,21.78,0.043092005,19.58526564,72.10120469,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,27.46,0.039753569,24.34034198,89.89425296,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,33.72,0.019057192,29.50434576,111.3578312,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,40.54,0.016761914,35.06930954,137.4044002,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,47.92,0.06442749,41.0468079,169.291037,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,55.87,0.121422895,47.45855612,208.769816,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,64.39,0.185929113,54.32158256,258.3125063,0.418,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,293.5,23.98,0.069882716,21.02018954,57.78109597,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.29,27.06,0.070070391,23.49452564,64.57131822,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.41,30.76,0.072792275,26.4158904,72.5233503,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.24,38.45,0.060307788,32.37721456,90.06989377,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.27,47.25,0.03326692,39.04987791,111.6410996,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.16,57.08,0.002236398,46.35070418,137.4331249,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.11,67.69,0.051368476,54.15759715,169.1497381,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.18,79.12,0.110222147,62.54868075,208.9019335,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.35,91.28,0.179504531,71.5216534,259.4280379,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,26.99,0.070896459,23.43725705,64.36423618,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,30.49,0.070620397,26.20896024,72.10120469,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,38.35,0.059930312,32.30257337,89.89425296,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,47.24,0.035444989,39.03290224,111.3578312,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,57.06,0.002323308,46.33697993,137.4044002,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,67.7,0.051957456,54.16918452,169.291037,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,79.07,0.110152076,62.51404524,208.769816,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,91.05,0.177952289,71.34883814,258.3125063,0.503,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,292.41,28.79,0.08553673,24.47854736,56.31797753,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.24,33.51,0.087827882,28.05355817,64.49729906,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.11,37.78,0.084063158,31.22432494,72.03643862,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.22,47.8,0.06968977,38.45268643,90.03083689,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.07,58.83,0.042996234,46.16633882,111.16935,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.16,71.73,0.005271693,54.93147376,137.4331249,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.19,85.69,0.044396028,64.28487676,169.4324564,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.14,101.15,0.099527289,74.51916301,208.7257968,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.34,118.21,0.162721344,85.85904663,259.3721329,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,293.15,29.35,0.085494991,24.90793239,57.30807038,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,33.42,0.08749537,27.98712421,64.36423618,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,37.84,0.084554805,31.26657156,72.10120469,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,47.72,0.069749733,38.39650292,89.89425296,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,58.99,0.04355186,46.26924664,111.3578312,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,71.64,0.00455784,54.88099336,137.4044002,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,85.68,0.043805983,64.27088046,169.291037,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,101.1,0.099983848,74.49708797,208.769816,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,117.91,0.161301437,85.65329215,258.3125063,0.56,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,292.6,33.87,0.08750497,27.92407366,56.57089932,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.29,39.42,0.089392086,31.88585674,64.57131822,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.46,45.06,0.087499359,35.79054834,72.6047644,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.3,56.86,0.07145105,43.68460973,90.1871522,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.11,71.03,0.048493083,52.66806896,111.2635542,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,332.88,86.95,0.012780471,62.38931054,136.6310193,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.13,106.49,0.028948425,73.88758517,169.2203725,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.07,126.5,0.083759019,85.75029982,208.4179416,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.55,149.96,0.146105708,99.76951228,260.5489904,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,293.15,34.37,0.087459473,28.28676667,57.30807038,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,39.22,0.088234489,31.74982439,64.36423618,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,44.59,0.085592038,35.47998213,72.10120469,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,56.87,0.074530381,43.667877,89.89425296,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,71.21,0.049516548,52.76415062,111.3578312,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,87.62,0.013074707,62.76068468,137.4044002,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,106.08,0.031485366,73.72532263,169.291037,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,126.6,0.084523035,85.82344868,208.769816,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,149.19,0.143026569,99.26979723,258.3125063,0.606,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,292.16,38.25,0.073642428,30.63181228,55.98653722,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,297.7,44.85,0.080660265,35.03635096,63.7022198,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.54,52.3,0.077424536,39.83377886,72.73518319,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.35,67.15,0.064966823,48.8107992,90.28496827,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.1,85.5,0.045787783,58.98104855,111.2399963,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.16,109.05,0.020837137,70.94811083,137.4331249,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.08,135.65,0.015129202,84.08392825,169.0438429,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.05,164.35,0.058948512,98.75984736,208.3300725,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.22,194.5,0.114253823,115.2826472,258.7023279,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,293.15,39.42,0.075962874,31.42262708,57.30807038,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,45.4,0.080554105,35.39698371,64.36423618,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,51.78,0.076547938,39.50490421,72.10120469,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,66.81,0.06527907,48.61381597,89.89425296,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,85.61,0.045700907,59.03862143,111.3578312,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,109.02,0.020848478,70.93407009,137.4044002,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,135.85,0.015410379,84.18284405,169.291037,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,164.64,0.059468689,98.91360398,208.769816,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,194.29,0.113836089,115.1632228,258.3125063,0.65,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,292.82,47.36,0.087465579,35.75507113,56.86486856,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,55.2,0.086307955,40.378443,64.36423618,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.3,65.35,0.094793177,45.7393101,72.34450325,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.24,101.8,0.126958562,58.47705236,90.06989377,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.09,144.5,0.13460435,72.51947351,111.216443,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.04,188.85,0.132294155,89.09906886,137.0888103,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,230.85,0.111239699,107.7191845,169.291037,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.22,270.66,0.071894582,128.1684071,209.0782299,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.22,308.58,0.018816915,150.3668605,258.7023279,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,293.15,47.83,0.087623297,36.03897036,57.30807038,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,55.2,0.086307955,40.378443,64.36423618,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,64.97,0.094079665,45.55577672,72.10120469,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,101.42,0.126884407,58.35917886,89.89425296,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,144.77,0.13462506,72.61299204,111.3578312,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,189.33,0.132159145,89.29353409,137.4044002,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,230.85,0.111239699,107.7191845,169.291037,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.15,270.39,0.072233922,128.01986,208.769816,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,363.15,308.32,0.019256685,150.2050903,258.3125063,0.7,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.09,190.48,0.368066234,57.37650858,64.27565004,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.26,221.3,0.398832038,65.89646196,72.27955783,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.19,281.87,0.45396477,85.0634447,89.972279,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.14,337.87,0.483958413,107.1834937,111.3342551,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.08,388.98,0.484485801,131.9824573,137.2034892,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.29,435.65,0.454905252,159.7005756,169.7865332,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,353.08,478.5,0.404460279,189.0603897,208.461891,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,190.65,0.367917163,57.44932554,64.36423618,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,303.15,222.07,0.402089451,65.88693161,72.10120469,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,313.15,281.78,0.4542,85.00342579,89.89425296,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,337.29,0.482246344,107.0825051,111.3578312,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,333.15,388.62,0.482503714,131.9992417,137.4044002,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,435.75,0.457369765,159.5042464,169.291037,0.75,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,12.35,0.161826213,11.59988241,64.36423618,0.28,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,32.54,0.147035986,27.3878608,64.36423618,0.533,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,64.71,0.056316653,44.0330173,64.36423618,0.747,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,101.94,0.097112177,47.93296454,64.36423618,0.767,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,116.08,0.104970571,49.40306218,64.36423618,0.777,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,130.84,0.128702932,50.95087464,64.36423618,0.781,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,298.15,147.94,0.166160197,52.76783534,64.36423618,0.782,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,20.05,0.018748295,18.54575196,111.3578312,0.302,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,42.5,0.009593553,35.83920759,111.3578312,0.483,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,62.13,0.005348385,48.03887481,111.3578312,0.587,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,81.56,6.48529E-05,57.42851999,111.3578312,0.657,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,100.81,0.027921159,63.95770603,111.3578312,0.711,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,123.07,0.032828739,68.73946135,111.3578312,0.743,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,323.15,146.25,0.010009759,72.86924325,111.3578312,0.749,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,21.82,0.091254336,20.36751569,169.291037,0.247,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,40.7,0.179364559,35.71626528,169.291037,0.416,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,60.63,0.143827626,49.72477816,169.291037,0.509,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,79.99,0.134409935,61.25788381,169.291037,0.579,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,99.38,0.140983878,70.84695112,169.291037,0.636,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,121.43,0.146630834,79.54683306,169.291037,0.684,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,343.15,146.82,0.11926321,87.31852392,169.291037,0.709,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,4.957,0.359068481,4.858900908,99.7959524,0.0759,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,9.989,0.192069076,9.592147676,99.7959524,0.1603,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,14.95,0.157623948,14.06427322,99.7959524,0.2297,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,19.96,0.13630122,18.38670045,99.7959524,0.2911,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,24.956,0.131632881,22.50480352,99.7959524,0.3424,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,29.974,0.124872459,26.44935535,99.7959524,0.3888,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,34.951,0.123565035,30.17321676,99.7959524,0.4285,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,39.959,0.116385874,33.73184535,99.7959524,0.4658,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,44.959,0.115434709,37.0969039,99.7959524,0.4974,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,49.96,0.113149867,40.27510039,99.7959524,0.5262,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,74.957,0.107702534,53.31061785,99.7959524,0.6304,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,99.955,0.062144108,61.09143591,99.7959524,0.7003,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,124.961,0.045885849,65.42073105,99.7959524,0.7348,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
[EMIM],[Tf2N],CO2,318,149.962,0.081363548,69.34889839,99.7959524,0.7455,44.01,-56.6,-78.5,30.98,73.8,0.00214,0
